year,course_code,fees_title,fee_zar,standard_code,source_page
2021,AAE4002W,ANAESTHESIA PT I,9560,True,59
2021,AAE4003F,MULTIDIMENSIONL NATURE OF PAIN,10870,True,59
2021,AAE4003W,ANAESTHESIA PT EXT CREDIT,2000,True,59
2021,AAE4004F,NEUROANAT & NEUROPHYS OF N&P,6530,True,59
2021,AAE4005S,ASSESSMNT & MEASUREMNT OF PAIN,6530,True,59
2021,AAE4006S,COMPREHENSIVE PAIN MGT,13030,True,59
2021,AAE4007S,PAIN MGT IN COMPLEX COND,6530,True,59
2021,AAE4102X,ANAESTHESIA PT I,9560,True,59
2021,AAE4202X,ANAESTHESIA PT I,9560,True,59
2021,AAE4302X,ANAESTHESIA PT I,9560,True,59
2021,AAE4303X,ANAESTHESIA PT EXT CREDIT,2000,True,59
2021,AAE4402X,ANAESTHESIA PT I,9560,True,59
2021,AAE4502X,ANAESTHESIA PT I,9560,True,59
2021,AAE5000W,ANAESTHESIA PART II EXTERNAL,3990,True,59
2021,AAE5100X,ANAESTHESIA PART II EXTERNAL,3990,True,59
2021,AAE5200X,ANAESTHESIA PART II EXTERNAL,3990,True,59
2021,AAE5300X,ANAESTHESIA PART II EXTERNAL,3990,True,59
2021,AAE5400X,ANAESTHESIA PART II EXTERNAL,3990,True,59
2021,AAE5500X,ANAESTHESIA PART II EXTERNAL,3990,True,59
2021,AAE6000W,ANAESTHESIA PART II,5470,True,59
2021,AAE6100X,ANAESTHESIA PART II,5470,True,59
2021,AAE6200X,ANAESTHESIA PART II,5470,True,59
2021,AAE6300X,ANAESTHESIA PART II,5470,True,59
2021,AAE6400X,ANAESTHESIA PART II,5470,True,60
2021,AAE6500X,ANAESTHESIA PART II,5470,True,60
2021,AAE7000W,ANAESTHESIA THESIS,22420,True,60
2021,AAE7002W,ANAESTHESIA MIN DISS (60 CRED),11570,True,60
2021,AAE7003W,MMED ANAESTHESIA PT,16370,True,60
2021,AAE7004W,MMED ANAESTHESIA PT 2,16370,True,60
2021,AAE7005W,MPHIL CRITICAL CARE PT,15760,True,60
2021,AAE7006W,CRITICAL CARE M/DISS (60 CRED),7140,True,60
2021,ACC1006F,FINANCIAL ACCOUNTING,8600,True,60
2021,ACC1006S,FINANCIAL ACCOUNTING,8600,True,60
2021,ACC1012S,BUSINESS ACCOUNTING,8600,True,60
2021,ACC1106F,FINANCIAL ACCOUNTING,8600,True,60
2021,ACC2011S,FINANCIAL REPORTING I,8600,True,60
2021,ACC2012W,FINANCIAL REPORTING II,17100,True,60
2021,ACC2018S,"GOVERNANCE, AUDIT & ASSURANCE I",8600,True,60
2021,ACC2022F,MANAGEMENT ACCOUNTING I,8600,True,60
2021,ACC2022S,MANAGEMENT ACCOUNTING I,8600,True,60
2021,ACC2023F,TAXATION I,8600,True,60
2021,ACC2023S,TAXATION I,8600,True,60
2021,ACC2111S,FINANCIAL REPORTING I,8600,True,60
2021,ACC3004H,TAXATION II,8600,True,60
2021,ACC3009W,FINANCIAL REPORTING III,17100,True,60
2021,ACC3020W,FINANCIAL REPORT & ANALYSIS,17100,True,60
2021,ACC3022H,"GOVERNANCE, AUDIT & ASSURANCE II",8600,True,60
2021,ACC3023H,MANAGEMENT ACCOUNTING II,8520,True,60
2021,ACC4000H,BUSINESS ANALYSIS & GOVERNANCE,8600,True,60
2021,ACC4002H,TAXATION III,14670,True,60
2021,ACC4020W,MANAGERIAL ACC & FINANCE 2,17100,True,60
2021,ACC4023W,FINANCIAL REPORTING IV,18150,True,61
2021,ACC4025H,CORP GOVERNANCE III,15180,True,61
2021,ACC4036T,PUBLIC FINANCIAL MANAGEMENT,17100,True,61
2021,ACC4037T,PUBLIC SECTOR FINANCIAL REPORT,17100,True,61
2021,ACC4038V,PUBLIC SECTOR STRUCTURES & FUN,13950,True,61
2021,ACC4039V,PUBLIC SECTOR AUDIT GOVERNANCE,13950,True,61
2021,ACC4050W,TOPICS IN ACC & RES REPORT,13410,True,61
2021,ACC5000W,MASTERS IN ACCOUNTING,22990,True,61
2021,ACC5020H,CORPORATE FINANCIAL ANALYSIS,16620,True,61
2021,ACC5022H,FRAG RESEARCH METHODOLOGY,4080,True,61
2021,ACC5023H,FINANCIAL & EXTERNAL REPORTING,16620,True,61
2021,ACC5025H,CORP GOVERN & RISK MANAGEMENT,16620,True,61
2021,ACC5050W,MINOR DISSERTATION ACCOUNTING,13920,True,61
2021,ACC5051W,MINOR DISSERTATION ACC 60 CRS,7300,True,61
2021,AGE1002S,THE HUMAN PLANET,8540,True,61
2021,AGE1004S,INTRO EARTH & ENVIRO SCIENCES,8540,True,61
2021,AGE1005L,DECOLONISING SCIENCE IN SA,8540,True,61
2021,AGE2011S,HUMAN EVOLUTION,11280,True,61
2021,AGE2012F,THE FIRST PEOPLE,11280,True,61
2021,AGE3006H,DIRECTED READING & RESEARCH,15530,True,61
2021,AGE3011F,ROOTS OF RECENT AFR IDENTITIES,16950,True,61
2021,AGE3012S,DIASPORAS & HISTORICAL PAST,16950,True,61
2021,AGE3013H,ARCHAEOLOGY IN PRACTICE,16950,True,61
2021,AGE4000W,ARCHAEOLOGY HONOURS,61460,True,61
2021,AGE4001W,ARCHAEOL & ENV SCI HONOURS,61460,True,61
2021,AGE5000W,ARCHAEOLOGY DISSERTATION,31180,True,61
2021,AGE6000W,ARCHAEOLOGY THESIS,22420,True,61
2021,AGE9000Z,POSTDOCTORAL FELLOW,0,True,61
2021,AHS1003F,SPEECH AND HEARING SCIENCES,7060,True,61
2021,AHS1025S,EARLY INTERVENTION,3640,True,61
2021,AHS1032S,OCC PERSPCTV ON HLTH & WELLBNG,8070,True,61
2021,AHS1033F,MOVEMENT SCIENCE I,5840,True,61
2021,AHS1034S,INTRO TO APPLIED PHYSIOTHERAPY,5840,True,61
2021,AHS1035F,HUMAN OCCUPATION & DEVELOPMNT,8070,True,61
2021,AHS1042F,HUMAN COMMUNICATION DEVELOPMNT,5840,True,61
2021,AHS1045S,BASIS OF HEARING & BALANCE,7110,True,61
2021,AHS1054W,SA SIGN LANGUAGE,3640,True,61
2021,AHS1060S,DIMCS PT I,1670,True,61
2021,AHS1061F,DIMCS PT II,1900,True,61
2021,AHS1062F,PROMOTING HEALTHY LIFESTYLES,2370,True,61
2021,AHS1062S,PROMOTING HEALTHY LIFESTYLES,2370,True,61
2021,AHS1063S,HWFA PT I,3560,True,61
2021,AHS1064F,HWFA PTII,3550,True,61
2021,AHS1065S,IDA,3560,True,61
2021,AHS1066S,WIPL I,5920,True,61
2021,AHS1067F,WIPL II,5920,True,61
2021,AHS2002W,CLINICAL SCIENCES I,5910,True,61
2021,AHS2043W,OCCUPATIONAL THERAPY II,20350,True,61
2021,AHS2046F,DIAGNOSTIC AUDIOLOGY,7730,True,61
2021,AHS2047S,PAEDIATRIC REHAB AUDIOLOGY,7500,True,61
2021,AHS2050H,CLINICAL PHYSIOTHERAPY I,13620,True,61
2021,AHS2052H,MOVEMENT SCIENCE II,13660,True,61
2021,AHS2053H,APPLIED PHYSIOTHERAPY,10650,True,61
2021,AHS2106F,CHILD LANGUAGE,6990,True,61
2021,AHS2107F,CHILD SPEECH,6010,True,61
2021,AHS2108W,CLINICAL SPEECH THERAPY,7970,True,61
2021,AHS2109S,SCHOOL-BASED INTERVENTIONS,6990,True,61
2021,AHS2110W,CLINICAL AUDIOLOGY,10280,True,61
2021,AHS2111S,DIAGNOSTIC AUD IN SPECIAL POPS,6430,True,61
2021,AHS3004H,CLINICAL SPEECH THERAPY II,14570,True,62
2021,AHS3004W,CLINICAL SCIENCES II,5910,True,62
2021,AHS3008H,CLINICAL AUDIOLOGY II,15570,True,62
2021,AHS3062F,REHABILITATION TECHNOLOGY,11440,True,62
2021,AHS3065S,ADULT REHABILITATIVE AUDIOLOGY,9370,True,62
2021,AHS3069W,CLINICAL PHYSIOTHERAPY II,20510,True,62
2021,AHS3070H,BECOMING A REHAB PROFESSNL I,8090,True,62
2021,AHS3071F,ACQUIRED NEUROGEN LANG DISORD,10680,True,62
2021,AHS3072S,PAED MOTOR SP DIS & DYSPHAGIA,10670,True,62
2021,AHS3073F,ADULT DYSPHAGIA & MOTOR SPEECH,10680,True,62
2021,AHS3075S,OAES & ELECTROPHYSIOLOGY,11440,True,62
2021,AHS3076H,MOVEMENT SCIENCE III,9770,True,62
2021,AHS3077H,APPLIED PHYSIOTHERAPY II,8000,True,62
2021,AHS3078H,RESEARCH METHODS & BIOSTATS I,8220,True,62
2021,AHS3102S,CHILD LANGUAGE II,7300,True,62
2021,AHS3103F,VOICE,7300,True,62
2021,AHS3104S,VESTIBULAR MANAGEMENT,7790,True,62
2021,AHS3105F,PUBLIC HEALTH AUDIOLOGY,7810,True,62
2021,AHS3107W,OT THEORY & PRAC IN PHYS HLTH,11830,True,62
2021,AHS3108W,OT THEORY& PRAC IN MENTAL HLTH,11760,True,62
2021,AHS3113W,FOUNDATION THEORY FOR OT PRC I,11760,True,62
2021,AHS4000W,RESEARCH REPORT,17590,True,62
2021,AHS4005H,CLINICAL SPEECH THERAPY IIIA,26380,True,62
2021,AHS4006H,CLINICAL SPEECH THERAPY IIIB,26380,True,62
2021,AHS4008H,CLINICAL AUDIOLOGY IIIA,26380,True,62
2021,AHS4009H,CLINICAL AUDIOLOGY IIIB,26380,True,62
2021,AHS4065W,CLINICAL PHYSIOTHERAPY III,39080,True,62
2021,AHS4066F,BECOMING A REHAB PROF II,10650,True,62
2021,AHS4067S,SEMINARS IN COMM SCIENCES,2360,True,62
2021,AHS4071F,APPLIED PHYSIOTHERAPY III,10650,True,62
2021,AHS4072H,RESEARCH METHODS & BIOSTATS II,7900,True,62
2021,AHS4089F,INTRO: DISABILITY AS DIVERSITY,12640,True,62
2021,AHS4091F,DEVELOP CRIT RESEARCH LITERACY,13130,True,62
2021,AHS4117S,CRIT PRIOR DISABIL & DEVELOPMN,12610,True,62
2021,AHS4118S,MONITOR DISABILITY IN SOCIETY,9870,True,62
2021,AHS4119W,OT RESEARCH & PRACTICE MANAGEM,26380,True,62
2021,AHS4120W,FOUNDATN THEORY FOR OT PRAC II,24410,True,62
2021,AHS4121W,OCC THER PRAC & SERVICE LEARNG,24410,True,62
2021,AHS4124W,ADVANCED MIDWIFERY PRACTICE A,17670,True,62
2021,AHS4125W,MIDWIFERY PRACTICE,17670,True,62
2021,AHS4128W,PRACTICE OF NURSING CHILDREN,17670,True,62
2021,AHS4129F,CLIN SCIENCES FOR CHILD NURS,8880,True,62
2021,AHS4130W,PRINC CRIT CARE NURS OF CHILDR,17670,True,62
2021,AHS4131W,PRAC OF CRIT CARE NURS CHILDR,17670,True,62
2021,AHS4144W,PRINCPLES OF NEPH NURSING,17670,True,62
2021,AHS4145W,NEPHROLOGY NURSING PRACTICE,17670,True,62
2021,AHS4157W,PRINCIPLES OF NURSING CHILDREN,17670,True,62
2021,AHS4158W,CLIN MGT IN PAED PHYSIOTHERAPY,36720,True,62
2021,AHS4163S,DISABILITY STUDIES IN ED,12640,True,62
2021,AHS4165W,RES-BASED EVID FOR NURS CHILDR,10600,True,62
2021,AHS4166W,RES-BASED EVID FOR MIDWIFERY,10600,True,62
2021,AHS4167W,RES-BASED EVID CRIT ILL CHILD,10600,True,62
2021,AHS4168W,RES-BASED EVID FOR NEPH NURS,10600,True,62
2021,AHS5000W,AUDIOLOGY DISSERTATION,35510,True,62
2021,AHS5001W,SPEECH-LANG PATH DISSERTATION,35510,True,62
2021,AHS5007W,NURSING DISSERTATION,35510,True,62
2021,AHS5011W,OCC THER MIN DISS (90 CRED),31750,True,62
2021,AHS5014F,RESEARCH METHODS,5860,True,62
2021,AHS5015F,HUMAN OCCUP: THEORY & CRITIQUE,5860,True,62
2021,AHS5016F,OCC THERAPY: IDENTITIES & PRAC,5860,True,63
2021,AHS5018F,RESEARCH METHODS II,5550,True,63
2021,AHS5018S,RESEARCH METHODS II,5860,True,63
2021,AHS5019W,PHYSIOTHERAPY DISSERTATION,35510,True,63
2021,AHS5022S,THEORETICAL FOUND OF NURS PRAC,16340,True,63
2021,AHS5024W,NURSING MINOR DISS (90 CRED),31750,True,63
2021,AHS5027W,OCCUP THERAPY DISSERTATION,35510,True,63
2021,AHS5032H,RESEARCH METHODOLOGY,4310,True,63
2021,AHS5033W,EXERCISE & SPORTS PHYSIO,12780,True,63
2021,AHS5034W,EXERC&SPRTPHYSIO M/D (60 CRED),21190,True,63
2021,AHS5044S,OCCUP THER IN PRIM HLTH CARE,5860,True,63
2021,AHS5045S,OCCUP-BASED COM DEV PRACTICE,5860,True,63
2021,AHS5046W,INDEPENDENT STUDY PROJECT,15920,True,63
2021,AHS5047W,CLINICAL LEADERSHIP,11680,True,63
2021,AHS5048W,ADVANCED NURSE PRACTICE B,15520,True,63
2021,AHS5049W,ADVNCD CHILD NURSE PRACTICE A,13600,True,63
2021,AHS5050W,CLINICAL RESEARCH,11680,True,63
2021,AHS5051W,RESEARCH METHODOLOGY II,4310,True,63
2021,AHS5052W,MGT EXER- & SPORTS-REL COND,4310,True,63
2021,AHS6000W,OCCUPATIONAL THERAPY THESIS,22420,True,63
2021,AHS6001W,PHYSIOTHERAPY THESIS,22420,True,63
2021,AHS6007W,DISABIL STUDIES DISSERTATION,35510,True,63
2021,AHS7000W,AUDIOLOGY THESIS,22420,True,63
2021,AHS7001W,SPEECH-LANG PATHOLOGY THESIS,22420,True,63
2021,AHS7002W,NURSING THESIS,22420,True,63
2021,AHS7006W,DISABILITY STUDIES THESIS,22420,True,63
2021,APG1003W,TECHNOLOGY I,12040,True,63
2021,APG1004F,HISTORY & THEORY OF ARCH I,5700,True,63
2021,APG1005S,HISTORY & THEORY OF ARCH II,5700,True,63
2021,APG1016H,GEOMATICS I,8450,True,63
2021,APG1020W,DESIGN & THEORY STUDIO I,35960,True,63
2021,APG1021W,REPRESENTATION I,12040,True,63
2021,APG1022X,PRACTICAL TRAINING GEOMATICS,0,True,63
2021,APG2000F,HISTORY & THEORY OF ARCH III,3830,True,63
2021,APG2003S,HISTORY & THEORY OF ARCH IV,3830,True,63
2021,APG2009F,THEORY OF STRUCTURES III,2890,True,63
2021,APG2011S,THEORY OF STRUCTURES IV,2890,True,63
2021,APG2014S,GEOMATICS II,12020,True,63
2021,APG2015F,GEOGRAPHIC INFORMATION SYST I,12020,True,63
2021,APG2019X,PRACTICAL TRAINING I,0,True,63
2021,APG2021W,TECHNOLOGY II,12040,True,63
2021,APG2026F,ELEMENTARY SURVEYING,7520,True,63
2021,APG2026S,CONSTRUCT SURVEYING,7520,True,63
2021,APG2027X,WORK EXPERIENCE,0,True,63
2021,APG2038W,ENVIRONMENT & SERVICES II,5700,True,63
2021,APG2039W,DESIGN & THEORY STUDIO II,36990,True,63
2021,APG2040F,SURVEYING,8990,True,63
2021,APG2041S,APPLIED SURVEYING AND GISC,7480,True,64
2021,APG3000F,HISTORY & THEORY OF ARCH V,3830,True,64
2021,APG3001S,HISTORY & THEORY OF ARCH VI,3830,True,64
2021,APG3013F,NUMERICAL METHODS IN GEOMATICS,8050,True,64
2021,APG3016C,SURVEYING II,5660,True,64
2021,APG3017D,SURVEYING III,5660,True,64
2021,APG3023W,TECHNOLOGY III,12040,True,64
2021,APG3027Z,CADASTRAL SURVEYING & REG PRO,12590,True,64
2021,APG3028X,INDEPENDENT RESEARCH,0,True,64
2021,APG3033W,LAND AND CADASTRAL SURVEY LAW 7,520,True,64
2021,APG3034W,ENVIRONMENT & SERVICES III,2940,True,64
2021,APG3035F,THEORY OF STRUCTURES V,2940,True,64
2021,APG3036F,MANAGEMENT PRACTICE & LAW,5700,True,64
2021,APG3037W,DESIGN & THEORY STUDIO III,39960,True,64
2021,APG3038F,PROFESSIONAL COMMUNICATION,6610,True,64
2021,APG3039B,SPATIAL DATA INFRASTRUCTURES,6030,True,64
2021,APG3040C,ADVANCED SPATIAL DATA ANALYSIS,6030,True,64
2021,APG4001S,GEODESY,11230,True,64
2021,APG4002Z,LAND USE PLNNG & TOWNSHIP DES,8050,True,64
2021,APG4003Z,GEOMATICS PROJECT,20800,True,64
2021,APG4005F,ENGINEERING SURVEYING & ADJUST,8720,True,64
2021,APG4007F,INTRODUCTORY GIS,11600,True,64
2021,APG4009F,COMPUTING FOR GIS,8720,True,64
2021,APG4010X,GEOINFORMATICS CAMP,4650,True,64
2021,APG4011F,GEOMATICS IV,11600,True,64
2021,APG4012B,SPATIAL DATA INFRASTRUCTURES,5820,True,64
2021,APG4012S,GEOMATCS MANAGEMENT& PROFESSIO,12020,True,64
2021,APG4013C,ADVANCED SPATIAL DATA ANALYSIS,5820,True,64
2021,APG4014C,REMOTE SENSING FOR GISC,5820,True,64
2021,APG4018X,GEOGRAPHIC INFO SYSTEMS CAMP,2250,True,64
2021,APG4020F,PLANNING THEORY & PRACTICE,3900,True,64
2021,APG4021F,URBAN INFRASTRUCTURE,5820,True,64
2021,APG4022F,PLANNING PROJECT A,15270,True,64
2021,APG4023S,URBAN ECONOMIC DEV PROCESSES,5820,True,64
2021,APG4024S,PLANNING & GOVT SYSTEMS,5820,True,64
2021,APG4025S,REGULATORY & LEGAL FRAMEWORK,5820,True,64
2021,APG4026S,PLANNING PROJECT B,15270,True,64
2021,APG4028F,ASPECTS OF CITY DESIGN,5820,True,64
2021,APG4029F,NATURAL SYSTEMS,5820,True,64
2021,APG4030S,HAT LANDSCAPE ARCH A,5220,True,64
2021,APG4031F,LANDSCAPE REPRESENTATION,5820,True,64
2021,APG4032S,CONSTRUCTING LANDSCAPE SYSTEMS,5420,True,64
2021,APG4035F,PLANNING TECHNIQUES I,5820,True,64
2021,APG4036F,LANDSCAPE ARCH. STUDIO I,15270,True,64
2021,APG4037S,LANDSCAPE ARCH STUDIO III,17150,True,64
2021,APG4038S,PLANNING TECHNIQUES II,2000,True,64
2021,APG4039F,ADV HIST & THEORY OF ARCH,5430,True,64
2021,APG4041S,ADVANCED BUILDING TECHNOLOGY,5430,True,64
2021,APG4042F,ARCH DESIGN STUDIO I,16880,True,64
2021,APG4043S,ARCH DESIGN STUDIO II,16880,True,64
2021,APG4044F,PROFESSIONAL PRACTICE,5430,True,64
2021,APG4047S,PLANTS & DESIGN,5420,True,64
2021,APG4048S,ARCHITECTURE RESEARCH METHOD,5890,True,64
2021,APG4049S,HISTORY AND THEORY I,5220,True,64
2021,APG4050W,GEO-INFORMATICS PROJECT,20800,True,64
2021,APG4052F,URBAN DESIGN REPRESENTATION,5820,True,64
2021,APG4053F,LANDSCAPE ARCHITECTURE PRACTIC,5820,True,64
2021,APG4054F,LANDSCAPE SYSTEMS ANALYSIS,9570,True,64
2021,APG4057F,LANDSCAPE ARCH STUDIO II,7340,True,64
2021,APG5000W,MASTERS DISSERTATION GEOMATICS,34180,True,65
2021,APG5020F,REGIONAL PLANNING PROJECT,15270,True,65
2021,APG5023F,REGIONAL PLANNING THEORY,9570,True,65
2021,APG5024F,PLANNING TECHNIQUES III,3650,True,65
2021,APG5025F,LANDSCAPE ARCHITECTURE II,5420,True,65
2021,APG5026S,DISSERTATION TECHNOLOGY,5420,True,65
2021,APG5029F,LANDSCAPE STUDIO IV,8590,True,65
2021,APG5051Z,MCRP MINOR DISSERTATION,20540,True,65
2021,APG5052S,MLA DESIGN DISSERTATION,17100,True,65
2021,APG5071S,RESEARCH PROJECT,14720,True,65
2021,APG5074F,CONSERVATION IN CONTEXTS,9370,True,65
2021,APG5077F,CONSERVATION + DEV IN PRACTICE,9370,True,65
2021,APG5078Z,RESEARCH METHODOLOGIES,9370,True,65
2021,APG5079W,DESIGN DISSERTATION,46870,True,65
2021,APG5080F,INTRO TO CONSERVATION,9470,True,65
2021,APG5081S,HERITAGE RESOURCES,9470,True,65
2021,APG5082F,URBAN DESIGN THEORY I,5820,True,65
2021,APG5083F,URBAN DESIGN STUDIO,5810,True,65
2021,APG5084F,RES METHODS FOR URBAN DESIGN,9570,True,65
2021,APG5085S,URBAN DESIGN THEORY II,9570,True,65
2021,APG5086S,URBAN DESIGN RESEARCH PROJECT,10270,True,65
2021,APG5087F,LANDSCAPE RESEARCH METHODOLOGY,9570,True,65
2021,APG5088Z,THEORY AND TECHNOLOGY STUDIES,28480,True,65
2021,APG5089S,CURATING URBAN REGULATION,11020,True,65
2021,APG5091F,LANDSCAPE ARCH STUDIO V,8590,True,65
2021,APG5092F,LANDSCAPE INNOVATION SEMINAR,3830,True,65
2021,APG6000W,PHD IN GEOMATICS,22420,True,65
2021,APG7001Z,MASTERS ARCH & PLANNING DISS,33650,True,65
2021,APG8000W,PHD IN ARCH & PLANNING,22420,True,65
2021,APG9004Z,APG POSTDOCTORAL FELLOW,0,True,65
2021,AST1000F,INTRODUCTION TO ASTRONOMY,8540,True,65
2021,AST2002H,ASTROPHYSICS,11280,True,65
2021,AST2003H,ASTRONOMICAL TECHNIQUES,11280,True,65
2021,AST3002F,STELLAR ASTROPHYSICS,16950,True,65
2021,AST3003S,GALACTIC & EXTRAGALACTIC ASTRO,16950,True,65
2021,AST4007W,ASTRO & SPACE SCI HONOURS,61460,True,65
2021,AST4010W,ASTRO&SPACE SC HONOURS COURSE,49180,True,65
2021,AST4011W,ASTRO&SPACE SC HONOURS PROJECT,12330,True,65
2021,AST5000W,ASTRONOMY DISSERTATION,31180,True,65
2021,AST5001W,MSC ASTRO & SPACE SCI (DISS),31180,True,65
2021,AST5003F,ASTRO & SPACE SCI COURSEWORK,30510,True,65
2021,AST5004Z,DATA SCIENCE FOR ASTRONOMY,8290,True,65
2021,AST5005W,DATA SCI MINOR DISSERTATION,31200,True,65
2021,AST6000W,ASTRONOMY THESIS,22420,True,65
2021,AST9000Z,POSTDOCTORAL FELLOW,0,True,65
2021,AXL1100S,UNDERSTANDING GENDER,7780,True,65
2021,AXL1200S,AFRICA: CULTURE ID & GLBLSN,3510,True,65
2021,AXL1201S,REPRESENTATIONS OF AFRICA,7780,True,65
2021,AXL1202S,REPRESENTATIONS OF AFRICA +,0,True,65
2021,AXL1203S,WRITING ACROSS BORDERS,7780,True,65
2021,AXL1300F,INTRO TO LANGUAGE STUDIES,7780,True,65
2021,AXL1301S,SOCIOLINGUISTICS,7780,True,65
2021,AXL1302S,LINGUISTICS FOUNDATION,7780,True,65
2021,AXL1303F,SOCIOLINGUISTICS FOUNDATION,7780,True,65
2021,AXL1304F,INTRO TO LANGUAGE STUDIES +,0,True,65
2021,AXL1305S,SOCIOLINGUISTICS +,0,True,65
2021,AXL1400F,WORDS DEEDS BONES & THINGS,7780,True,65
2021,AXL1401S,INTRODUCTION TO ANTHROPOLOGY,7780,True,65
2021,AXL1402F,WORDS DEEDS BONES & THINGS +,0,True,65
2021,AXL1403S,INTRO TO ANTH +,0,True,66
2021,AXL2100F,GENDER SEXUALITY POLITICS,10370,True,66
2021,AXL2102S,GENDER& POLITICS OF DEVELPMENT,10370,True,66
2021,AXL2200S,CULTURE ID & GLBLSN IN AFRICA,10370,True,66
2021,AXL2202F,POLITICAL THOUGHT,10370,True,66
2021,AXL2203F,AFRICAN PLITICAL THOUGHT +,0,True,66
2021,AXL2300F,MEANING & STRUCTURE A,10370,True,66
2021,AXL2301S,MEANING & STRUCTURE B,10370,True,66
2021,AXL2400Z,ANTHROPOLOGICAL FIELDWORK,1970,True,66
2021,AXL2401F,INTRO TO MEDICAL ANTHROPOLOGY,10370,True,66
2021,AXL2401L,INTRO TO MEDICAL ANTHROPOLOGY,10370,True,66
2021,AXL2402S,ANTHROPOLOGY OF POWER & WEALTH,10370,True,66
2021,AXL2403S,BELIEF AND SYMBOLISM,10370,True,66
2021,AXL3100F,THEORIES POLITICS AND ACTION,10370,True,66
2021,AXL3101S,POLITICS OF GENDERED KNOWLEDGE,10370,True,66
2021,AXL3200F,POLITICAL ECONOMY OF AFRICA,10370,True,66
2021,AXL3201S,LANGUAGE POWER AND FREEDOM,10370,True,66
2021,AXL3300F,LANGUAGE A,10370,True,66
2021,AXL3301S,LANGUAGE B,10370,True,66
2021,AXL3400F,THE CHALLENGE OF CULTURE,10370,True,66
2021,AXL3401S,ANTHROPOL THROUGH ETHNOGRAPHY,10370,True,66
2021,AXL4100W,RESEARCH ESSAY/PROJECT,9220,True,66
2021,AXL4101F,GENDER AND VIOLENCE,9220,True,66
2021,AXL4102W,GENDER ANALYSIS & RES DESIGN,9220,True,66
2021,AXL4103S,DEVELOPMNT/CONFLICT/POL CHANGE,9220,True,66
2021,AXL4106F,INTRO TO GENDER/TRANSFORMATION,9220,True,66
2021,AXL4108S,GENDER SEXUALITY AND ISLAM,9220,True,66
2021,AXL4200W,RESEARCH ESSAY/PROJECT,9220,True,66
2021,AXL4201F,DEBATES IN AFRICAN STUDIES,9220,True,66
2021,AXL4203F,PUBLIC CULTURE IN AFRICA,9220,True,66
2021,AXL4204F,PUBLIC CULTURE INTERNSHIP,9220,True,66
2021,AXL4204S,PUBLIC CULTURE INTERNSHIP,9220,True,66
2021,AXL4205S,THE AFRICAN STUDIES ARCHIVE,9220,True,66
2021,AXL4206S,DECOLONIAL THEORY,9220,True,66
2021,AXL4207F,RETHINKING AFRICASDEVELOPMENT,9220,True,66
2021,AXL4209F,LAND & AGRARIAN QUESTION,9220,True,66
2021,AXL4210S,PAN-AFRICANISM & REG INTEGRATN,9220,True,66
2021,AXL4211F,PROBLEMAT THE STUDY OF AFRICA,9220,True,66
2021,AXL4300W,RESEARCH ESSAY/PROJECT,9220,True,66
2021,AXL4301F,MULTILINGUALISM,9220,True,66
2021,AXL4304S,SPECIAL TOPIC: READING COURSE,9220,True,66
2021,AXL4306S,LANGUAGE VARIATION,9220,True,66
2021,AXL4318F,LANGUAGE GLOBALISATION,9220,True,66
2021,AXL4320S,LANGUAGE AND RACE,9220,True,66
2021,AXL4321F,RESEARCH METHODOLOGY,9220,True,66
2021,AXL4322S,RESEARCH METHODOLOGY II,9220,True,66
2021,AXL4323F,LANGUAGE ECOLOGY,9220,True,66
2021,AXL4323S,LANGUAGE ECOLOGY,9220,True,66
2021,AXL4324F,LINGUISTICS AND DECOLONISATION,9220,True,66
2021,AXL4324S,LINGUISTICS AND DECOLONISATION,9220,True,66
2021,AXL4400W,RESEARCH ESSAY/PROJECT,9220,True,66
2021,AXL4401F,ETHNOGRAPHIC RESEARCH METHODS,9220,True,66
2021,AXL4402S,ANTHRO SOCIETIES IN TRANSITION,9220,True,66
2021,AXL4403F,ANTHRO GENDER/SEXUALITY,9220,True,66
2021,AXL4404F,SPEC TOPICS: SOC-CULTRL ANTHRO,9220,True,66
2021,AXL4404S,SPEC TOPICS: SOC-CULTRL ANTHRO,9220,True,66
2021,AXL4405S,VISUAL ANTHROPOLOGY,9220,True,66
2021,AXL4406S,ANTHROPOLOGY OF YOUTH: RES/DEV,9220,True,66
2021,AXL4407F,MEDICAL ANTHROPOLOGIES,9220,True,66
2021,AXL5100W,MASTERS IN GENDER STUDIES,31180,True,67
2021,AXL5103S,DEVELOPMENT CONFLICT POLITICS,10410,True,67
2021,AXL5104F,CONTEMPORARY AFRICAN FEMINISM,10410,True,67
2021,AXL5105W,THEORY IN FEMINIST RESEARCH,20730,True,67
2021,AXL5106W,MINOR DISSERTATION,18980,True,67
2021,AXL5107H,DIRECTED READING,4810,True,67
2021,AXL5108F,GENDER SEXUALITY AND ISLAM,10410,True,67
2021,AXL5108S,GENDER SEXUALITY AND ISLAM,10410,True,67
2021,AXL5109F,THE POLITICS OF QUEER,10410,True,67
2021,AXL5109S,THE POLITICS OF QUEER,10410,True,67
2021,AXL5110F,FEMINIST READINGS IN ISLAM,10420,True,67
2021,AXL5110S,FEMINIST READINGS IN ISLAM,10420,True,67
2021,AXL5200W,MASTERS IN AFRICAN STUDIES,31180,True,67
2021,AXL5201W,MINOR DISSERTATION,18980,True,67
2021,AXL5202F,PROBLEMATISING THE STUDY OF AF,10410,True,67
